Time,ID,Activity
2025-03-19 00:00:00,Mosquito_8,0
2025-03-19 00:30:00,Mosquito_8,0
2025-03-19 01:00:00,Mosquito_8,0
2025-03-19 01:30:00,Mosquito_8,0
2025-03-19 02:00:00,Mosquito_8,0
2025-03-19 02:30:00,Mosquito_8,0
2025-03-19 03:00:00,Mosquito_8,1
2025-03-19 03:30:00,Mosquito_8,0
2025-03-19 04:00:00,Mosquito_8,0
2025-03-19 04:30:00,Mosquito_8,0
2025-03-19 05:00:00,Mosquito_8,0
2025-03-19 05:30:00,Mosquito_8,0
2025-03-19 06:00:00,Mosquito_8,0
2025-03-19 06:30:00,Mosquito_8,0
2025-03-19 07:00:00,Mosquito_8,0
2025-03-19 07:30:00,Mosquito_8,0
2025-03-19 08:00:00,Mosquito_8,1
2025-03-19 08:30:00,Mosquito_8,8
2025-03-19 09:00:00,Mosquito_8,0
2025-03-19 09:30:00,Mosquito_8,0
2025-03-19 10:00:00,Mosquito_8,0
2025-03-19 10:30:00,Mosquito_8,0
2025-03-19 11:00:00,Mosquito_8,0
2025-03-19 11:30:00,Mosquito_8,0
2025-03-19 12:00:00,Mosquito_8,0
2025-03-19 12:30:00,Mosquito_8,0
2025-03-19 13:00:00,Mosquito_8,0
2025-03-19 13:30:00,Mosquito_8,0
2025-03-19 14:00:00,Mosquito_8,0
2025-03-19 14:30:00,Mosquito_8,0
2025-03-19 15:00:00,Mosquito_8,0
2025-03-19 15:30:00,Mosquito_8,0
2025-03-19 16:00:00,Mosquito_8,0
2025-03-19 16:30:00,Mosquito_8,0
2025-03-19 17:00:00,Mosquito_8,0
2025-03-19 17:30:00,Mosquito_8,5
2025-03-19 18:00:00,Mosquito_8,1
2025-03-19 18:30:00,Mosquito_8,0
2025-03-19 19:00:00,Mosquito_8,6
2025-03-19 19:30:00,Mosquito_8,7
2025-03-19 20:00:00,Mosquito_8,0
2025-03-19 20:30:00,Mosquito_8,0
2025-03-19 21:00:00,Mosquito_8,0
2025-03-19 21:30:00,Mosquito_8,0
2025-03-19 22:00:00,Mosquito_8,0
2025-03-19 22:30:00,Mosquito_8,0
2025-03-19 23:00:00,Mosquito_8,0
2025-03-19 23:30:00,Mosquito_8,0
2025-03-20 00:00:00,Mosquito_8,1
2025-03-20 00:30:00,Mosquito_8,0
2025-03-20 01:00:00,Mosquito_8,0
2025-03-20 01:30:00,Mosquito_8,0
2025-03-20 02:00:00,Mosquito_8,0
2025-03-20 02:30:00,Mosquito_8,0
2025-03-20 03:00:00,Mosquito_8,0
2025-03-20 03:30:00,Mosquito_8,0
2025-03-20 04:00:00,Mosquito_8,0
2025-03-20 04:30:00,Mosquito_8,0
2025-03-20 05:00:00,Mosquito_8,0
2025-03-20 05:30:00,Mosquito_8,3
2025-03-20 06:00:00,Mosquito_8,0
2025-03-20 06:30:00,Mosquito_8,0
2025-03-20 07:00:00,Mosquito_8,2
2025-03-20 07:30:00,Mosquito_8,2
2025-03-20 08:00:00,Mosquito_8,1
2025-03-20 08:30:00,Mosquito_8,3
2025-03-20 09:00:00,Mosquito_8,1
2025-03-20 09:30:00,Mosquito_8,0
2025-03-20 10:00:00,Mosquito_8,0
2025-03-20 10:30:00,Mosquito_8,0
2025-03-20 11:00:00,Mosquito_8,0
2025-03-20 11:30:00,Mosquito_8,0
2025-03-20 12:00:00,Mosquito_8,0
2025-03-20 12:30:00,Mosquito_8,0
2025-03-20 13:00:00,Mosquito_8,0
2025-03-20 13:30:00,Mosquito_8,0
2025-03-20 14:00:00,Mosquito_8,0
2025-03-20 14:30:00,Mosquito_8,0
2025-03-20 15:00:00,Mosquito_8,0
2025-03-20 15:30:00,Mosquito_8,3
2025-03-20 16:00:00,Mosquito_8,0
2025-03-20 16:30:00,Mosquito_8,0
2025-03-20 17:00:00,Mosquito_8,0
2025-03-20 17:30:00,Mosquito_8,6
2025-03-20 18:00:00,Mosquito_8,0
2025-03-20 18:30:00,Mosquito_8,6
2025-03-20 19:00:00,Mosquito_8,1
2025-03-20 19:30:00,Mosquito_8,17
2025-03-20 20:00:00,Mosquito_8,18
2025-03-20 20:30:00,Mosquito_8,0
2025-03-20 21:00:00,Mosquito_8,0
2025-03-20 21:30:00,Mosquito_8,0
2025-03-20 22:00:00,Mosquito_8,0
2025-03-20 22:30:00,Mosquito_8,0
2025-03-20 23:00:00,Mosquito_8,0
2025-03-20 23:30:00,Mosquito_8,0
2025-03-21 00:00:00,Mosquito_8,0
2025-03-21 00:30:00,Mosquito_8,1
2025-03-21 01:00:00,Mosquito_8,0
2025-03-21 01:30:00,Mosquito_8,0
2025-03-21 02:00:00,Mosquito_8,1
2025-03-21 02:30:00,Mosquito_8,0
2025-03-21 03:00:00,Mosquito_8,0
2025-03-21 03:30:00,Mosquito_8,0
2025-03-21 04:00:00,Mosquito_8,0
2025-03-21 04:30:00,Mosquito_8,0
2025-03-21 05:00:00,Mosquito_8,0
2025-03-21 05:30:00,Mosquito_8,2
2025-03-21 06:00:00,Mosquito_8,0
2025-03-21 06:30:00,Mosquito_8,0
2025-03-21 07:00:00,Mosquito_8,0
2025-03-21 07:30:00,Mosquito_8,10
2025-03-21 08:00:00,Mosquito_8,2
2025-03-21 08:30:00,Mosquito_8,0
2025-03-21 09:00:00,Mosquito_8,0
2025-03-21 09:30:00,Mosquito_8,0
2025-03-21 10:00:00,Mosquito_8,0
2025-03-21 10:30:00,Mosquito_8,0
2025-03-21 11:00:00,Mosquito_8,0
2025-03-21 11:30:00,Mosquito_8,0
2025-03-21 12:00:00,Mosquito_8,0
2025-03-21 12:30:00,Mosquito_8,0
2025-03-21 13:00:00,Mosquito_8,0
2025-03-21 13:30:00,Mosquito_8,0
2025-03-21 14:00:00,Mosquito_8,0
2025-03-21 14:30:00,Mosquito_8,0
2025-03-21 15:00:00,Mosquito_8,0
2025-03-21 15:30:00,Mosquito_8,0
2025-03-21 16:00:00,Mosquito_8,0
2025-03-21 16:30:00,Mosquito_8,0
2025-03-21 17:00:00,Mosquito_8,0
2025-03-21 17:30:00,Mosquito_8,0
2025-03-21 18:00:00,Mosquito_8,0
2025-03-21 18:30:00,Mosquito_8,5
2025-03-21 19:00:00,Mosquito_8,6
2025-03-21 19:30:00,Mosquito_8,0
2025-03-21 20:00:00,Mosquito_8,4
2025-03-21 20:30:00,Mosquito_8,0
2025-03-21 21:00:00,Mosquito_8,0
2025-03-21 21:30:00,Mosquito_8,0
2025-03-21 22:00:00,Mosquito_8,0
2025-03-21 22:30:00,Mosquito_8,0
2025-03-21 23:00:00,Mosquito_8,0
2025-03-21 23:30:00,Mosquito_8,0
2025-03-22 00:00:00,Mosquito_8,0
2025-03-22 00:30:00,Mosquito_8,0
2025-03-22 01:00:00,Mosquito_8,0
2025-03-22 01:30:00,Mosquito_8,0
2025-03-22 02:00:00,Mosquito_8,0
2025-03-22 02:30:00,Mosquito_8,0
2025-03-22 03:00:00,Mosquito_8,0
2025-03-22 03:30:00,Mosquito_8,0
2025-03-22 04:00:00,Mosquito_8,0
2025-03-22 04:30:00,Mosquito_8,0
2025-03-22 05:00:00,Mosquito_8,0
2025-03-22 05:30:00,Mosquito_8,0
2025-03-22 06:00:00,Mosquito_8,0
2025-03-22 06:30:00,Mosquito_8,0
2025-03-22 07:00:00,Mosquito_8,0
2025-03-22 07:30:00,Mosquito_8,2
2025-03-22 08:00:00,Mosquito_8,4
2025-03-22 08:30:00,Mosquito_8,0
2025-03-22 09:00:00,Mosquito_8,0
2025-03-22 09:30:00,Mosquito_8,0
2025-03-22 10:00:00,Mosquito_8,0
2025-03-22 10:30:00,Mosquito_8,0
2025-03-22 11:00:00,Mosquito_8,0
2025-03-22 11:30:00,Mosquito_8,0
2025-03-22 12:00:00,Mosquito_8,0
2025-03-22 12:30:00,Mosquito_8,0
2025-03-22 13:00:00,Mosquito_8,0
2025-03-22 13:30:00,Mosquito_8,0
2025-03-22 14:00:00,Mosquito_8,0
2025-03-22 14:30:00,Mosquito_8,0
2025-03-22 15:00:00,Mosquito_8,0
2025-03-22 15:30:00,Mosquito_8,0
2025-03-22 16:00:00,Mosquito_8,0
2025-03-22 16:30:00,Mosquito_8,0
2025-03-22 17:00:00,Mosquito_8,4
2025-03-22 17:30:00,Mosquito_8,3
2025-03-22 18:00:00,Mosquito_8,0
2025-03-22 18:30:00,Mosquito_8,2
2025-03-22 19:00:00,Mosquito_8,3
2025-03-22 19:30:00,Mosquito_8,9
2025-03-22 20:00:00,Mosquito_8,0
2025-03-22 20:30:00,Mosquito_8,0
2025-03-22 21:00:00,Mosquito_8,0
2025-03-22 21:30:00,Mosquito_8,0
2025-03-22 22:00:00,Mosquito_8,0
2025-03-22 22:30:00,Mosquito_8,0
2025-03-22 23:00:00,Mosquito_8,0
2025-03-22 23:30:00,Mosquito_8,0
2025-03-23 00:00:00,Mosquito_8,0
2025-03-23 00:30:00,Mosquito_8,0
2025-03-23 01:00:00,Mosquito_8,0
2025-03-23 01:30:00,Mosquito_8,0
2025-03-23 02:00:00,Mosquito_8,0
2025-03-23 02:30:00,Mosquito_8,0
2025-03-23 03:00:00,Mosquito_8,0
2025-03-23 03:30:00,Mosquito_8,0
2025-03-23 04:00:00,Mosquito_8,0
2025-03-23 04:30:00,Mosquito_8,0
2025-03-23 05:00:00,Mosquito_8,0
2025-03-23 05:30:00,Mosquito_8,0
2025-03-23 06:00:00,Mosquito_8,0
2025-03-23 06:30:00,Mosquito_8,0
2025-03-23 07:00:00,Mosquito_8,0
2025-03-23 07:30:00,Mosquito_8,2
2025-03-23 08:00:00,Mosquito_8,6
2025-03-23 08:30:00,Mosquito_8,3
2025-03-23 09:00:00,Mosquito_8,0
2025-03-23 09:30:00,Mosquito_8,0
2025-03-23 10:00:00,Mosquito_8,0
2025-03-23 10:30:00,Mosquito_8,0
2025-03-23 11:00:00,Mosquito_8,0
2025-03-23 11:30:00,Mosquito_8,0
2025-03-23 12:00:00,Mosquito_8,0
2025-03-23 12:30:00,Mosquito_8,0
2025-03-23 13:00:00,Mosquito_8,0
2025-03-23 13:30:00,Mosquito_8,0
2025-03-23 14:00:00,Mosquito_8,0
2025-03-23 14:30:00,Mosquito_8,2
2025-03-23 15:00:00,Mosquito_8,2
2025-03-16 16:30:00,Mosquito_9,0
2025-03-16 17:00:00,Mosquito_9,0
2025-03-16 17:30:00,Mosquito_9,0
2025-03-16 18:00:00,Mosquito_9,0
2025-03-16 18:30:00,Mosquito_9,0
2025-03-16 19:00:00,Mosquito_9,0
2025-03-16 19:30:00,Mosquito_9,0
2025-03-16 20:00:00,Mosquito_9,0
2025-03-16 20:30:00,Mosquito_9,0
2025-03-16 21:00:00,Mosquito_9,0
2025-03-16 21:30:00,Mosquito_9,0
2025-03-16 22:00:00,Mosquito_9,0
2025-03-16 22:30:00,Mosquito_9,0
2025-03-16 23:00:00,Mosquito_9,0
2025-03-16 23:30:00,Mosquito_9,0
2025-03-17 00:00:00,Mosquito_9,0
2025-03-17 00:30:00,Mosquito_9,0
2025-03-17 01:00:00,Mosquito_9,0
2025-03-17 01:30:00,Mosquito_9,0
2025-03-17 02:00:00,Mosquito_9,0
2025-03-17 02:30:00,Mosquito_9,0
2025-03-17 03:00:00,Mosquito_9,0
2025-03-17 03:30:00,Mosquito_9,0
2025-03-17 04:00:00,Mosquito_9,0
2025-03-17 04:30:00,Mosquito_9,0
2025-03-17 05:00:00,Mosquito_9,0
2025-03-17 05:30:00,Mosquito_9,0
2025-03-17 06:00:00,Mosquito_9,0
2025-03-17 06:30:00,Mosquito_9,0
2025-03-17 07:00:00,Mosquito_9,0
2025-03-17 07:30:00,Mosquito_9,0
2025-03-17 08:00:00,Mosquito_9,0
2025-03-17 08:30:00,Mosquito_9,1
2025-03-17 09:00:00,Mosquito_9,0
2025-03-17 09:30:00,Mosquito_9,0
2025-03-17 10:00:00,Mosquito_9,0
2025-03-17 10:30:00,Mosquito_9,0
2025-03-17 11:00:00,Mosquito_9,0
2025-03-17 11:30:00,Mosquito_9,0
2025-03-17 12:00:00,Mosquito_9,0
2025-03-17 12:30:00,Mosquito_9,0
2025-03-17 13:00:00,Mosquito_9,0
2025-03-17 13:30:00,Mosquito_9,0
2025-03-17 14:00:00,Mosquito_9,0
2025-03-17 14:30:00,Mosquito_9,0
2025-03-17 15:00:00,Mosquito_9,0
2025-03-17 15:30:00,Mosquito_9,0
2025-03-17 16:00:00,Mosquito_9,0
2025-03-17 16:30:00,Mosquito_9,0
2025-03-17 17:00:00,Mosquito_9,0
2025-03-17 17:30:00,Mosquito_9,8
2025-03-17 18:00:00,Mosquito_9,15
2025-03-17 18:30:00,Mosquito_9,11
2025-03-17 19:00:00,Mosquito_9,9
2025-03-17 19:30:00,Mosquito_9,0
2025-03-17 20:00:00,Mosquito_9,0
2025-03-17 20:30:00,Mosquito_9,6
2025-03-17 21:00:00,Mosquito_9,0
2025-03-17 21:30:00,Mosquito_9,0
2025-03-17 22:00:00,Mosquito_9,0
2025-03-17 22:30:00,Mosquito_9,0
2025-03-17 23:00:00,Mosquito_9,0
2025-03-17 23:30:00,Mosquito_9,0
2025-03-18 00:00:00,Mosquito_9,0
2025-03-18 00:30:00,Mosquito_9,0
2025-03-18 01:00:00,Mosquito_9,0
2025-03-18 01:30:00,Mosquito_9,0
2025-03-18 02:00:00,Mosquito_9,0
2025-03-18 02:30:00,Mosquito_9,0
2025-03-18 03:00:00,Mosquito_9,0
2025-03-18 03:30:00,Mosquito_9,0
2025-03-18 04:00:00,Mosquito_9,0
2025-03-18 04:30:00,Mosquito_9,0
2025-03-18 05:00:00,Mosquito_9,0
2025-03-18 05:30:00,Mosquito_9,0
2025-03-18 06:00:00,Mosquito_9,0
2025-03-18 06:30:00,Mosquito_9,0
2025-03-18 07:00:00,Mosquito_9,0
2025-03-18 07:30:00,Mosquito_9,0
2025-03-18 08:00:00,Mosquito_9,0
2025-03-18 08:30:00,Mosquito_9,10
2025-03-18 09:00:00,Mosquito_9,1
2025-03-18 09:30:00,Mosquito_9,0
2025-03-18 10:00:00,Mosquito_9,0
2025-03-18 10:30:00,Mosquito_9,0
2025-03-18 11:00:00,Mosquito_9,0
2025-03-18 11:30:00,Mosquito_9,0
2025-03-18 12:00:00,Mosquito_9,0
2025-03-18 12:30:00,Mosquito_9,0
2025-03-18 13:00:00,Mosquito_9,0
2025-03-18 13:30:00,Mosquito_9,0
2025-03-18 14:00:00,Mosquito_9,0
2025-03-18 14:30:00,Mosquito_9,0
2025-03-18 15:00:00,Mosquito_9,0
2025-03-18 15:30:00,Mosquito_9,0
2025-03-18 16:00:00,Mosquito_9,0
2025-03-18 16:30:00,Mosquito_9,0
2025-03-18 17:00:00,Mosquito_9,0
2025-03-18 17:30:00,Mosquito_9,6
2025-03-18 18:00:00,Mosquito_9,10
2025-03-18 18:30:00,Mosquito_9,15
2025-03-18 19:00:00,Mosquito_9,13
2025-03-18 19:30:00,Mosquito_9,4
2025-03-18 20:00:00,Mosquito_9,0
2025-03-18 20:30:00,Mosquito_9,0
2025-03-18 21:00:00,Mosquito_9,0
2025-03-18 21:30:00,Mosquito_9,0
2025-03-18 22:00:00,Mosquito_9,0
2025-03-18 22:30:00,Mosquito_9,0
2025-03-18 23:00:00,Mosquito_9,0
2025-03-18 23:30:00,Mosquito_9,0
2025-03-19 00:00:00,Mosquito_9,0
2025-03-19 00:30:00,Mosquito_9,0
2025-03-19 01:00:00,Mosquito_9,0
2025-03-19 01:30:00,Mosquito_9,0
2025-03-19 02:00:00,Mosquito_9,0
2025-03-19 02:30:00,Mosquito_9,0
2025-03-19 03:00:00,Mosquito_9,0
2025-03-19 03:30:00,Mosquito_9,0
2025-03-19 04:00:00,Mosquito_9,0
2025-03-19 04:30:00,Mosquito_9,0
2025-03-19 05:00:00,Mosquito_9,0
2025-03-19 05:30:00,Mosquito_9,0
2025-03-19 06:00:00,Mosquito_9,0
2025-03-19 06:30:00,Mosquito_9,0
2025-03-19 07:00:00,Mosquito_9,0
2025-03-19 07:30:00,Mosquito_9,0
2025-03-19 08:00:00,Mosquito_9,1
2025-03-19 08:30:00,Mosquito_9,15
2025-03-19 09:00:00,Mosquito_9,0
2025-03-19 09:30:00,Mosquito_9,0
2025-03-19 10:00:00,Mosquito_9,0
2025-03-19 10:30:00,Mosquito_9,0
2025-03-19 11:00:00,Mosquito_9,0
2025-03-19 11:30:00,Mosquito_9,0
2025-03-19 12:00:00,Mosquito_9,0
2025-03-19 12:30:00,Mosquito_9,0
2025-03-19 13:00:00,Mosquito_9,0
2025-03-19 13:30:00,Mosquito_9,0
2025-03-19 14:00:00,Mosquito_9,0
2025-03-19 14:30:00,Mosquito_9,0
2025-03-19 15:00:00,Mosquito_9,0
2025-03-19 15:30:00,Mosquito_9,0
2025-03-19 16:00:00,Mosquito_9,0
2025-03-19 16:30:00,Mosquito_9,0
2025-03-19 17:00:00,Mosquito_9,0
2025-03-19 17:30:00,Mosquito_9,24
2025-03-19 18:00:00,Mosquito_9,46
2025-03-19 18:30:00,Mosquito_9,43
2025-03-19 19:00:00,Mosquito_9,35
2025-03-19 19:30:00,Mosquito_9,12
2025-03-19 20:00:00,Mosquito_9,1
2025-03-19 20:30:00,Mosquito_9,0
2025-03-19 21:00:00,Mosquito_9,0
2025-03-19 21:30:00,Mosquito_9,0
2025-03-19 22:00:00,Mosquito_9,0
2025-03-19 22:30:00,Mosquito_9,0
2025-03-19 23:00:00,Mosquito_9,0
2025-03-19 23:30:00,Mosquito_9,0
2025-03-20 00:00:00,Mosquito_9,0
2025-03-20 00:30:00,Mosquito_9,0
2025-03-20 01:00:00,Mosquito_9,0
2025-03-20 01:30:00,Mosquito_9,0
2025-03-20 02:00:00,Mosquito_9,0
2025-03-20 02:30:00,Mosquito_9,0
2025-03-20 03:00:00,Mosquito_9,0
2025-03-20 03:30:00,Mosquito_9,0
2025-03-20 04:00:00,Mosquito_9,0
2025-03-20 04:30:00,Mosquito_9,0
2025-03-20 05:00:00,Mosquito_9,0
2025-03-20 05:30:00,Mosquito_9,0
2025-03-20 06:00:00,Mosquito_9,0
2025-03-20 06:30:00,Mosquito_9,4
2025-03-20 07:00:00,Mosquito_9,6
2025-03-20 07:30:00,Mosquito_9,0
2025-03-20 08:00:00,Mosquito_9,28
2025-03-20 08:30:00,Mosquito_9,8
2025-03-20 09:00:00,Mosquito_9,0
2025-03-20 09:30:00,Mosquito_9,0
2025-03-20 10:00:00,Mosquito_9,0
2025-03-20 10:30:00,Mosquito_9,0
2025-03-20 11:00:00,Mosquito_9,0
2025-03-20 11:30:00,Mosquito_9,1
2025-03-20 12:00:00,Mosquito_9,18
2025-03-20 12:30:00,Mosquito_9,0
2025-03-20 13:00:00,Mosquito_9,0
2025-03-20 13:30:00,Mosquito_9,0
2025-03-20 14:00:00,Mosquito_9,0
2025-03-20 14:30:00,Mosquito_9,2
2025-03-20 15:00:00,Mosquito_9,0
2025-03-20 15:30:00,Mosquito_9,0
2025-03-20 16:00:00,Mosquito_9,0
2025-03-20 16:30:00,Mosquito_9,1
2025-03-20 17:00:00,Mosquito_9,2
2025-03-20 17:30:00,Mosquito_9,0
2025-03-20 18:00:00,Mosquito_9,3
2025-03-20 18:30:00,Mosquito_9,10
2025-03-20 19:00:00,Mosquito_9,32
2025-03-20 19:30:00,Mosquito_9,1
2025-03-20 20:00:00,Mosquito_9,0
2025-03-20 20:30:00,Mosquito_9,0
2025-03-20 21:00:00,Mosquito_9,0
2025-03-20 21:30:00,Mosquito_9,0
2025-03-20 22:00:00,Mosquito_9,0
2025-03-20 22:30:00,Mosquito_9,0
2025-03-20 23:00:00,Mosquito_9,0
2025-03-20 23:30:00,Mosquito_9,0
2025-03-21 00:00:00,Mosquito_9,0
2025-03-21 00:30:00,Mosquito_9,0
2025-03-21 01:00:00,Mosquito_9,0
2025-03-21 01:30:00,Mosquito_9,0
2025-03-21 02:00:00,Mosquito_9,0
2025-03-21 02:30:00,Mosquito_9,0
2025-03-21 03:00:00,Mosquito_9,0
2025-03-21 03:30:00,Mosquito_9,0
2025-03-21 04:00:00,Mosquito_9,0
2025-03-21 04:30:00,Mosquito_9,0
2025-03-21 05:00:00,Mosquito_9,0
2025-03-21 05:30:00,Mosquito_9,0
2025-03-21 06:00:00,Mosquito_9,0
2025-03-21 06:30:00,Mosquito_9,0
2025-03-21 07:00:00,Mosquito_9,0
2025-03-21 07:30:00,Mosquito_9,0
2025-03-21 08:00:00,Mosquito_9,3
2025-03-21 08:30:00,Mosquito_9,0
2025-03-21 09:00:00,Mosquito_9,0
2025-03-21 09:30:00,Mosquito_9,0
2025-03-21 10:00:00,Mosquito_9,0
2025-03-21 10:30:00,Mosquito_9,0
2025-03-21 11:00:00,Mosquito_9,0
2025-03-21 11:30:00,Mosquito_9,0
2025-03-21 12:00:00,Mosquito_9,0
2025-03-21 12:30:00,Mosquito_9,0
2025-03-21 13:00:00,Mosquito_9,0
2025-03-21 13:30:00,Mosquito_9,0
2025-03-21 14:00:00,Mosquito_9,0
2025-03-21 14:30:00,Mosquito_9,0
2025-03-21 15:00:00,Mosquito_9,0
2025-03-21 15:30:00,Mosquito_9,0
2025-03-21 16:00:00,Mosquito_9,0
2025-03-21 16:30:00,Mosquito_9,0
2025-03-21 17:00:00,Mosquito_9,0
2025-03-21 17:30:00,Mosquito_9,0
2025-03-21 18:00:00,Mosquito_9,2
2025-03-21 18:30:00,Mosquito_9,0
2025-03-21 19:00:00,Mosquito_9,6
2025-03-21 19:30:00,Mosquito_9,12
2025-03-21 20:00:00,Mosquito_9,0
2025-03-21 20:30:00,Mosquito_9,0
2025-03-21 21:00:00,Mosquito_9,0
2025-03-21 21:30:00,Mosquito_9,0
2025-03-21 22:00:00,Mosquito_9,0
2025-03-21 22:30:00,Mosquito_9,0
2025-03-21 23:00:00,Mosquito_9,0
2025-03-21 23:30:00,Mosquito_9,0
2025-03-22 00:00:00,Mosquito_9,0
2025-03-22 00:30:00,Mosquito_9,0
2025-03-22 01:00:00,Mosquito_9,0
2025-03-22 01:30:00,Mosquito_9,0
2025-03-22 02:00:00,Mosquito_9,0
2025-03-22 02:30:00,Mosquito_9,0
2025-03-22 03:00:00,Mosquito_9,0
2025-03-22 03:30:00,Mosquito_9,0
2025-03-22 04:00:00,Mosquito_9,0
2025-03-22 04:30:00,Mosquito_9,0
2025-03-22 05:00:00,Mosquito_9,0
2025-03-22 05:30:00,Mosquito_9,0
2025-03-22 06:00:00,Mosquito_9,0
2025-03-22 06:30:00,Mosquito_9,0
2025-03-22 07:00:00,Mosquito_9,0
2025-03-22 07:30:00,Mosquito_9,0
2025-03-22 08:00:00,Mosquito_9,0
2025-03-22 08:30:00,Mosquito_9,0
2025-03-22 09:00:00,Mosquito_9,0
2025-03-22 09:30:00,Mosquito_9,0
2025-03-22 10:00:00,Mosquito_9,0
2025-03-22 10:30:00,Mosquito_9,0
2025-03-22 11:00:00,Mosquito_9,0
2025-03-22 11:30:00,Mosquito_9,0
2025-03-22 12:00:00,Mosquito_9,0
2025-03-22 12:30:00,Mosquito_9,0
2025-03-22 13:00:00,Mosquito_9,0
2025-03-22 13:30:00,Mosquito_9,0
2025-03-22 14:00:00,Mosquito_9,0
2025-03-22 14:30:00,Mosquito_9,0
2025-03-22 15:00:00,Mosquito_9,0
2025-03-22 15:30:00,Mosquito_9,0
2025-03-22 16:00:00,Mosquito_9,0
2025-03-22 16:30:00,Mosquito_9,0
2025-03-22 17:00:00,Mosquito_9,0
2025-03-22 17:30:00,Mosquito_9,0
2025-03-22 18:00:00,Mosquito_9,0
2025-03-22 18:30:00,Mosquito_9,0
2025-03-22 19:00:00,Mosquito_9,0
2025-03-22 19:30:00,Mosquito_9,0
2025-03-22 20:00:00,Mosquito_9,5
2025-03-22 20:30:00,Mosquito_9,0
2025-03-22 21:00:00,Mosquito_9,0
2025-03-22 21:30:00,Mosquito_9,0
2025-03-22 22:00:00,Mosquito_9,0
2025-03-22 22:30:00,Mosquito_9,0
2025-03-22 23:00:00,Mosquito_9,0
2025-03-22 23:30:00,Mosquito_9,0
2025-03-23 00:00:00,Mosquito_9,0
2025-03-23 00:30:00,Mosquito_9,0
2025-03-23 01:00:00,Mosquito_9,0
2025-03-23 01:30:00,Mosquito_9,0
2025-03-23 02:00:00,Mosquito_9,0
2025-03-23 02:30:00,Mosquito_9,0
2025-03-23 03:00:00,Mosquito_9,0
2025-03-23 03:30:00,Mosquito_9,0
2025-03-23 04:00:00,Mosquito_9,0
2025-03-23 04:30:00,Mosquito_9,0
2025-03-23 05:00:00,Mosquito_9,0
2025-03-23 05:30:00,Mosquito_9,0
2025-03-23 06:00:00,Mosquito_9,0
2025-03-23 06:30:00,Mosquito_9,0
2025-03-23 07:00:00,Mosquito_9,0
2025-03-23 07:30:00,Mosquito_9,0
2025-03-23 08:00:00,Mosquito_9,0
2025-03-23 08:30:00,Mosquito_9,0
2025-03-23 09:00:00,Mosquito_9,0
2025-03-23 09:30:00,Mosquito_9,0
2025-03-23 10:00:00,Mosquito_9,0
2025-03-23 10:30:00,Mosquito_9,0
2025-03-23 11:00:00,Mosquito_9,0
2025-03-23 11:30:00,Mosquito_9,0
2025-03-23 12:00:00,Mosquito_9,0
2025-03-23 12:30:00,Mosquito_9,0
2025-03-23 13:00:00,Mosquito_9,0
2025-03-23 13:30:00,Mosquito_9,0
2025-03-23 14:00:00,Mosquito_9,0
2025-03-23 14:30:00,Mosquito_9,0
2025-03-23 15:00:00,Mosquito_9,0
2025-03-16 16:30:00,Mosquito_10,0
2025-03-16 17:00:00,Mosquito_10,0
2025-03-16 17:30:00,Mosquito_10,0
2025-03-16 18:00:00,Mosquito_10,0
2025-03-16 18:30:00,Mosquito_10,5
2025-03-16 19:00:00,Mosquito_10,0
2025-03-16 19:30:00,Mosquito_10,1
2025-03-16 20:00:00,Mosquito_10,4
2025-03-16 20:30:00,Mosquito_10,0
2025-03-16 21:00:00,Mosquito_10,1
2025-03-16 21:30:00,Mosquito_10,0
2025-03-16 22:00:00,Mosquito_10,0
2025-03-16 22:30:00,Mosquito_10,0
2025-03-16 23:00:00,Mosquito_10,0
2025-03-16 23:30:00,Mosquito_10,0
2025-03-17 00:00:00,Mosquito_10,0
2025-03-17 00:30:00,Mosquito_10,0
2025-03-17 01:00:00,Mosquito_10,0
2025-03-17 01:30:00,Mosquito_10,0
2025-03-17 02:00:00,Mosquito_10,0
2025-03-17 02:30:00,Mosquito_10,0
2025-03-17 03:00:00,Mosquito_10,0
2025-03-17 03:30:00,Mosquito_10,0
2025-03-17 04:00:00,Mosquito_10,0
2025-03-17 04:30:00,Mosquito_10,0
2025-03-17 05:00:00,Mosquito_10,0
2025-03-17 05:30:00,Mosquito_10,0
2025-03-17 06:00:00,Mosquito_10,0
2025-03-17 06:30:00,Mosquito_10,0
2025-03-17 07:00:00,Mosquito_10,0
2025-03-17 07:30:00,Mosquito_10,0
2025-03-17 08:00:00,Mosquito_10,0
2025-03-17 08:30:00,Mosquito_10,0
2025-03-17 09:00:00,Mosquito_10,0
2025-03-17 09:30:00,Mosquito_10,0
2025-03-17 10:00:00,Mosquito_10,0
2025-03-17 10:30:00,Mosquito_10,0
2025-03-17 11:00:00,Mosquito_10,0
2025-03-17 11:30:00,Mosquito_10,0
2025-03-17 12:00:00,Mosquito_10,0
2025-03-17 12:30:00,Mosquito_10,0
2025-03-17 13:00:00,Mosquito_10,0
2025-03-17 13:30:00,Mosquito_10,0
2025-03-17 14:00:00,Mosquito_10,0
2025-03-17 14:30:00,Mosquito_10,0
2025-03-17 15:00:00,Mosquito_10,0
2025-03-17 15:30:00,Mosquito_10,0
2025-03-17 16:00:00,Mosquito_10,0
2025-03-17 16:30:00,Mosquito_10,0
2025-03-17 17:00:00,Mosquito_10,0
2025-03-17 17:30:00,Mosquito_10,0
